#number of points averaged per size parameter = 4999
#   x       qext           qsca q          back             gsca            qp180
4.2010   1.5733393770    5.7551666075    2.2112555815    0.3157995769    0.0305753317
4.2020   1.5738701162    5.7552190049    2.1908417373    0.3157381458    0.0302927909
4.2030   1.5743977695    5.7552612198    2.1705001749    0.3156760603    0.0300113078
4.2040   1.5749223173    5.7552932662    2.1502314464    0.3156133246    0.0297308884
4.2050   1.5754437403    5.7553151588    2.1300361005    0.3155499431    0.0294515387
4.2060   1.5759620193    5.7553269123    2.1099146821    0.3154859201    0.0291732647
4.2070   1.5764771352    5.7553285425    2.0898677327    0.3154212600    0.0288960724
4.2080   1.5769890693    5.7553200651    2.0698957899    0.3153559671    0.0286199675
4.2090   1.5774978030    5.7553014965    2.0499993881    0.3152900457    0.0283449561
4.2100   1.5780033177    5.7552728536    2.0301790576    0.3152235003    0.0280710438
4.2110   1.5785055954    5.7552341537    2.0104353254    0.3151563353    0.0277982365
4.2120   1.5790046178    5.7551854144    1.9907687147    0.3150885549    0.0275265399
4.2130   1.5795003672    5.7551266541    1.9711797450    0.3150201638    0.0272559597
4.2140   1.5799928260    5.7550578913    1.9516689322    0.3149511662    0.0269865016
4.2150   1.5804819765    5.7549791451    1.9322367883    0.3148815667    0.0267181712
4.2160   1.5809678016    5.7548904350    1.9128838219    0.3148113697    0.0264509741
4.2170   1.5814502841    5.7547917810    1.8936105377    0.3147405796    0.0261849159
4.2180   1.5819294072    5.7546832036    1.8744174368    0.3146692011    0.0259200020
4.2190   1.5824051541    5.7545647234    1.8553050163    0.3145972384    0.0256562380
4.2200   1.5828775083    5.7544363618    1.8362737699    0.3145246962    0.0253936293
4.2210   1.5833464536    5.7542981405    1.8173241874    0.3144515790    0.0251321812
4.2220   1.5838119737    5.7541500815    1.7984567547    0.3143778912    0.0248718993
4.2230   1.5842740529    5.7539922075    1.7796719541    0.3143036375    0.0246127887
4.2240   1.5847326752    5.7538245414    1.7609702643    0.3142288223    0.0243548548
4.2250   1.5851878253    5.7536471065    1.7423521597    0.3141534503    0.0240981028
4.2260   1.5856394876    5.7534599266    1.7238181115    0.3140775260    0.0238425380
4.2270   1.5860876472    5.7532630260    1.7053685867    0.3140010539    0.0235881655
4.2280   1.5865322890    5.7530564293    1.6870040487    0.3139240387    0.0233349904
4.2290   1.5869733983    5.7528401614    1.6687249569    0.3138464850    0.0230830180
4.2300   1.5874109605    5.7526142478    1.6505317673    0.3137683973    0.0228322531
4.2310   1.5878449612    5.7523787144    1.6324249315    0.3136897804    0.0225827010
4.2320   1.5882753862    5.7521335872    1.6144048979    0.3136106387    0.0223343665
4.2330   1.5887022217    5.7518788931    1.5964721105    0.3135309770    0.0220872547
4.2340   1.5891254538    5.7516146589    1.5786270099    0.3134507999    0.0218413704
4.2350   1.5895450688    5.7513409120    1.5608700326    0.3133701120    0.0215967185
4.2360   1.5899610535    5.7510576803    1.5432016115    0.3132889181    0.0213533039
4.2370   1.5903733946    5.7507649919    1.5256221754    0.3132072227    0.0211111314
4.2380   1.5907820791    5.7504628753    1.5081321495    0.3131250305    0.0208702057
4.2390   1.5911870942    5.7501513596    1.4907319549    0.3130423463    0.0206305317
4.2400   1.5915884273    5.7498304739    1.4734220092    0.3129591748    0.0203921139
4.2410   1.5919860661    5.7495002480    1.4562027259    0.3128755205    0.0201549571
4.2420   1.5923799981    5.7491607118    1.4390745146    0.3127913883    0.0199190659
4.2430   1.5927702115    5.7488118959    1.4220377813    0.3127067828    0.0196844449
4.2440   1.5931566945    5.7484538310    1.4050929278    0.3126217088    0.0194510986
4.2450   1.5935394353    5.7480865481    1.3882403525    0.3125361710    0.0192190316
4.2460   1.5939184225    5.7477100789    1.3714804495    0.3124501741    0.0189882484
4.2470   1.5942936450    5.7473244550    1.3548136093    0.3123637229    0.0187587533
4.2480   1.5946650915    5.7469297089    1.3382402186    0.3122768221    0.0185305508
4.2490   1.5950327514    5.7465258728    1.3217606599    0.3121894765    0.0183036453
4.2500   1.5953966139    5.7461129799    1.3053753124    0.3121016908    0.0180780411
4.2510   1.5957566686    5.7456910632    1.2890845508    0.3120134698    0.0178537426
4.2520   1.5961129052    5.7452601563    1.2728887466    0.3119248183    0.0176307539
4.2530   1.5964653136    5.7448202932    1.2567882669    0.3118357410    0.0174090794
4.2540   1.5968138839    5.7443715081    1.2407834753    0.3117462427    0.0171887232
4.2550   1.5971586065    5.7439138356    1.2248747315    0.3116563282    0.0169696895
4.2560   1.5974994718    5.7434473105    1.2090623912    0.3115660024    0.0167519824
4.2570   1.5978364705    5.7429719680    1.1933468064    0.3114752699    0.0165356060
4.2580   1.5981695936    5.7424878437    1.1777283253    0.3113841356    0.0163205643
4.2590   1.5984988320    5.7419949735    1.1622072921    0.3112926043    0.0161068615
4.2600   1.5988241772    5.7414933935    1.1467840473    0.3112006809    0.0158945014
4.2610   1.5991456205    5.7409831402    1.1314589276    0.3111083700    0.0156834881
4.2620   1.5994631536    5.7404642503    1.1162322658    0.3110156766    0.0154738254
4.2630   1.5997767683    5.7399367610    1.1011043909    0.3109226055    0.0152655172
4.2640   1.6000864567    5.7394007097    1.0860756281    0.3108291614    0.0150585674
4.2650   1.6003922110    5.7388561340    1.0711462988    0.3107353492    0.0148529798
4.2660   1.6006940236    5.7383030720    1.0563167205    0.3106411738    0.0146487581
4.2670   1.6009918871    5.7377415618    1.0415872071    0.3105466400    0.0144459062
4.2680   1.6012857944    5.7371716422    1.0269580686    0.3104517526    0.0142444277
4.2690   1.6015757384    5.7365933519    1.0124296111    0.3103565164    0.0140443262
4.2700   1.6018617122    5.7360067301    0.9980021371    0.3102609363    0.0138456056
4.2710   1.6021437093    5.7354118162    0.9836759452    0.3101650172    0.0136482692
4.2720   1.6024217232    5.7348086499    0.9694513304    0.3100687638    0.0134523208
4.2730   1.6026957475    5.7341972712    0.9553285837    0.3099721811    0.0132577638
4.2740   1.6029657764    5.7335777203    0.9413079925    0.3098752739    0.0130646018
4.2750   1.6032318037    5.7329500378    0.9273898404    0.3097780470    0.0128728383
4.2760   1.6034938239    5.7323142643    0.9135744074    0.3096805053    0.0126824766
4.2770   1.6037518315    5.7316704410    0.8998619695    0.3095826537    0.0124935202
4.2780   1.6040058210    5.7310186091    0.8862527993    0.3094844970    0.0123059724
4.2790   1.6042557873    5.7303588102    0.8727471653    0.3093860401    0.0121198366
4.2800   1.6045017255    5.7296910860    0.8593453326    0.3092872878    0.0119351162
4.2810   1.6047436307    5.7290154787    0.8460475625    0.3091882450    0.0117518143
4.2820   1.6049814984    5.7283320306    0.8328541125    0.3090889166    0.0115699342
4.2830   1.6052153242    5.7276407841    0.8197652367    0.3089893074    0.0113894791
4.2840   1.6054451038    5.7269417821    0.8067811852    0.3088894223    0.0112104521
4.2850   1.6056708331    5.7262350675    0.7939022046    0.3087892662    0.0110328566
4.2860   1.6058925083    5.7255206837    0.7811285379    0.3086888439    0.0108566954
4.2870   1.6061101256    5.7247986741    0.7684604242    0.3085881602    0.0106819717
4.2880   1.6063236816    5.7240690825    0.7558980994    0.3084872202    0.0105086886
4.2890   1.6065331729    5.7233319526    0.7434417953    0.3083860285    0.0103368490
4.2900   1.6067385963    5.7225873289    0.7310917403    0.3082845902    0.0101664560
4.2910   1.6069399489    5.7218352554    0.7188481593    0.3081829100    0.0099975124
4.2920   1.6071372278    5.7210757770    0.7067112734    0.3080809929    0.0098300212
4.2930   1.6073304304    5.7203089384    0.6946813002    0.3079788436    0.0096639853
4.2940   1.6075195543    5.7195347846    0.6827584537    0.3078764671    0.0094994075
4.2950   1.6077045972    5.7187533608    0.6709429445    0.3077738682    0.0093362906
4.2960   1.6078855569    5.7179647124    0.6592349793    0.3076710518    0.0091746374
4.2970   1.6080624315    5.7171688851    0.6476347617    0.3075680227    0.0090144507
4.2980   1.6082352193    5.7163659247    0.6361424913    0.3074647858    0.0088557331
4.2990   1.6084039187    5.7155558773    0.6247583645    0.3073613460    0.0086984874
4.3000   1.6085685282    5.7147387889    0.6134825740    0.3072577081    0.0085427163
4.3010   1.6087290466    5.7139147061    0.6023153093    0.3071538770    0.0083884223
4.3020   1.6088854729    5.7130836753    0.5912567561    0.3070498575    0.0082356080
4.3030   1.6090378060    5.7122457435    0.5803070968    0.3069456545    0.0080842761
4.3040   1.6091860454    5.7114009574    0.5694665102    0.3068412729    0.0079344289
4.3050   1.6093301904    5.7105493643    0.5587351718    0.3067367174    0.0077860691
4.3060   1.6094702405    5.7096910115    0.5481132535    0.3066319929    0.0076391992
4.3070   1.6096061957    5.7088259463    0.5376009240    0.3065271044    0.0074938214
4.3080   1.6097380557    5.7079542165    0.5271983483    0.3064220565    0.0073499383
4.3090   1.6098658208    5.7070758698    0.5169056884    0.3063168542    0.0072075523
4.3100   1.6099894911    5.7061909542    0.5067231024    0.3062115023    0.0070666656
4.3110   1.6101090671    5.7052995179    0.4966507456    0.3061060057    0.0069272806
4.3120   1.6102245493    5.7044016091    0.4866887694    0.3060003691    0.0067893995
4.3130   1.6103359386    5.7034972762    0.4768373221    0.3058945974    0.0066530247
4.3140   1.6104432358    5.7025865679    0.4670965489    0.3057886954    0.0065181584
4.3150   1.6105464420    5.7016695328    0.4574665912    0.3056826679    0.0063848026
4.3160   1.6106455584    5.7007462199    0.4479475874    0.3055765198    0.0062529597
4.3170   1.6107405864    5.6998166782    0.4385396726    0.3054702559    0.0061226317
4.3180   1.6108315276    5.6988809568    0.4292429786    0.3053638810    0.0059938207
4.3190   1.6109183836    5.6979391050    0.4200576338    0.3052573998    0.0058665289
4.3200   1.6110011564    5.6969911723    0.4109837635    0.3051508173    0.0057407582
4.3210   1.6110798480    5.6960372083    0.4020214898    0.3050441382    0.0056165107
4.3220   1.6111544605    5.6950772626    0.3931709313    0.3049373672    0.0054937883
4.3230   1.6112249962    5.6941113850    0.3844322037    0.3048305093    0.0053725930
4.3240   1.6112914577    5.6931396256    0.3758054194    0.3047235691    0.0052529267
4.3250   1.6113538476    5.6921620343    0.3672906875    0.3046165516    0.0051347913
4.3260   1.6114121687    5.6911786613    0.3588881142    0.3045094613    0.0050181887
4.3270   1.6114664239    5.6901895571    0.3505978023    0.3044023032    0.0049031208
4.3280   1.6115166163    5.6891947718    0.3424198516    0.3042950820    0.0047895892
4.3290   1.6115627491    5.6881943562    0.3343543587    0.3041878024    0.0046775959
4.3300   1.6116048258    5.6871883608    0.3264014170    0.3040804693    0.0045671425
4.3310   1.6116428498    5.6861768364    0.3185611172    0.3039730873    0.0044582307
4.3320   1.6116768250    5.6851598337    0.3108335464    0.3038656613    0.0043508623
4.3330   1.6117067550    5.6841374038    0.3032187891    0.3037581960    0.0042450389
4.3340   1.6117326439    5.6831095976    0.2957169263    0.3036506961    0.0041407622
4.3350   1.6117544958    5.6820764663    0.2883280365    0.3035431663    0.0040380337
4.3360   1.6117723150    5.6810380612    0.2810521946    0.3034356115    0.0039368550
4.3370   1.6117861058    5.6799944334    0.2738894730    0.3033280362    0.0038372277
4.3380   1.6117958729    5.6789456345    0.2668399407    0.3032204453    0.0037391532
4.3390   1.6118016210    5.6778917159    0.2599036641    0.3031128435    0.0036426331
4.3400   1.6118033548    5.6768327292    0.2530807065    0.3030052354    0.0035476689
4.3410   1.6118010794    5.6757687260    0.2463711280    0.3028976258    0.0034542619
4.3420   1.6117947998    5.6746997581    0.2397749862    0.3027900193    0.0033624135
4.3430   1.6117845213    5.6736258772    0.2332923354    0.3026824207    0.0032721252
4.3440   1.6117702494    5.6725471351    0.2269232274    0.3025748347    0.0031833983
4.3450   1.6117519895    5.6714635840    0.2206677108    0.3024672658    0.0030962340
4.3460   1.6117297473    5.6703752757    0.2145258313    0.3023597189    0.0030106338
4.3470   1.6117035287    5.6692822623    0.2084976322    0.3022521985    0.0029265988
4.3480   1.6116733394    5.6681845960    0.2025831533    0.3021447093    0.0028441302
4.3490   1.6116391857    5.6670823289    0.1967824322    0.3020372561    0.0027632294
4.3500   1.6116010737    5.6659755134    0.1910955033    0.3019298433    0.0026838974
4.3510   1.6115590098    5.6648642017    0.1855223984    0.3018224757    0.0026061354
4.3520   1.6115130003    5.6637484462    0.1800631464    0.3017151578    0.0025299446
4.3530   1.6114630520    5.6626282992    0.1747177735    0.3016078944    0.0024553260
4.3540   1.6114091715    5.6615038133    0.1694863032    0.3015006901    0.0023822807
4.3550   1.6113513657    5.6603750411    0.1643687562    0.3013935494    0.0023108098
4.3560   1.6112896415    5.6592420349    0.1593651506    0.3012864769    0.0022409142
4.3570   1.6112240061    5.6581048474    0.1544755017    0.3011794773    0.0021725949
4.3580   1.6111544667    5.6569635314    0.1496998220    0.3010725551    0.0021058529
4.3590   1.6110810306    5.6558181393    0.1450381217    0.3009657150    0.0020406892
4.3600   1.6110037054    5.6546687240    0.1404904079    0.3008589615    0.0019771046
4.3610   1.6109224986    5.6535153382    0.1360566855    0.3007522991    0.0019151000
4.3620   1.6108374180    5.6523580347    0.1317369564    0.3006457325    0.0018546762
4.3630   1.6107484714    5.6511968662    0.1275312202    0.3005392661    0.0017958341
4.3640   1.6106556668    5.6500318856    0.1234394737    0.3004329046    0.0017385745
4.3650   1.6105590122    5.6488631458    0.1194617112    0.3003266524    0.0016828981
4.3660   1.6104585160    5.6476906997    0.1155979245    0.3002205141    0.0016288057
4.3670   1.6103541863    5.6465146001    0.1118481028    0.3001144943    0.0015762979
4.3680   1.6102460317    5.6453348999    0.1082122327    0.3000085973    0.0015253756
4.3690   1.6101340607    5.6441516522    0.1046902985    0.2999028278    0.0014760392
4.3700   1.6100182820    5.6429649098    0.1012822818    0.2997971902    0.0014282896
4.3710   1.6098987044    5.6417747257    0.0979881617    0.2996916890    0.0013821272
4.3720   1.6097753368    5.6405811529    0.0948079151    0.2995863287    0.0013375526
4.3730   1.6096481881    5.6393842444    0.0917415162    0.2994811138    0.0012945665
4.3740   1.6095172677    5.6381840532    0.0887889367    0.2993760487    0.0012531693
4.3750   1.6093825846    5.6369806322    0.0859501463    0.2992711379    0.0012133615
4.3760   1.6092441483    5.6357740346    0.0832251117    0.2991663857    0.0011751436
4.3770   1.6091019682    5.6345643131    0.0806137977    0.2990617968    0.0011385161
4.3780   1.6089560538    5.6333515210    0.0781161665    0.2989573754    0.0011034793
4.3790   1.6088064150    5.6321357111    0.0757321780    0.2988531260    0.0010700337
4.3800   1.6086530614    5.6309169365    0.0734617898    0.2987490530    0.0010381797
4.3810   1.6084960029    5.6296952502    0.0713049569    0.2986451608    0.0010079175
4.3820   1.6083352496    5.6284707050    0.0692616324    0.2985414538    0.0009792474
4.3830   1.6081708116    5.6272433541    0.0673317668    0.2984379363    0.0009521699
4.3840   1.6080026991    5.6260132504    0.0655153084    0.2983346129    0.0009266851
4.3850   1.6078309224    5.6247804467    0.0638122033    0.2982314877    0.0009027932
4.3860   1.6076554919    5.6235449961    0.0622223952    0.2981285651    0.0008804946
4.3870   1.6074764182    5.6223069514    0.0607458257    0.2980258496    0.0008597893
4.3880   1.6072937118    5.6210663656    0.0593824340    0.2979233454    0.0008406775
4.3890   1.6071073835    5.6198232915    0.0581321573    0.2978210568    0.0008231594
4.3900   1.6069174441    5.6185777819    0.0569949305    0.2977189882    0.0008072350
4.3910   1.6067239046    5.6173298898    0.0559706862    0.2976171438    0.0007929044
4.3920   1.6065267760    5.6160796679    0.0550593551    0.2975155280    0.0007801678
4.3930   1.6063260693    5.6148271689    0.0542608654    0.2974141451    0.0007690250
4.3940   1.6061217958    5.6135724457    0.0535751435    0.2973129992    0.0007594762
4.3950   1.6059139668    5.6123155509    0.0530021134    0.2972120948    0.0007515212
4.3960   1.6057025938    5.6110565372    0.0525416971    0.2971114359    0.0007451601
4.3970   1.6054876881    5.6097954573    0.0521938146    0.2970110269    0.0007403927
4.3980   1.6052692615    5.6085323638    0.0519583837    0.2969108720    0.0007372190
4.3990   1.6050473255    5.6072673093    0.0518353201    0.2968109754    0.0007356389
4.4000   1.6048218920    5.6060003463    0.0518245374    0.2967113414    0.0007356521
4.4010   1.6045929728    5.6047315273    0.0519259475    0.2966119740    0.0007372584
4.4020   1.6043605799    5.6034609048    0.0521394598    0.2965128776    0.0007404578
4.4030   1.6041247254    5.6021885313    0.0524649819    0.2964140562    0.0007452499
4.4040   1.6038854214    5.6009144589    0.0529024195    0.2963155141    0.0007516345
4.4050   1.6036426800    5.5996387402    0.0534516761    0.2962172554    0.0007596114
4.4060   1.6033965137    5.5983614274    0.0541126534    0.2961192843    0.0007691801
4.4070   1.6031469348    5.5970825727    0.0548852510    0.2960216048    0.0007803404
4.4080   1.6028939558    5.5958022283    0.0557693666    0.2959242211    0.0007930919
4.4090   1.6026375892    5.5945204464    0.0567648961    0.2958271374    0.0008074342
4.4100   1.6023778478    5.5932372790    0.0578717333    0.2957303576    0.0008233669
4.4110   1.6021147443    5.5919527781    0.0590897700    0.2956338860    0.0008408895
4.4120   1.6018482914    5.5906669957    0.0604188964    0.2955377265    0.0008600017
4.4130   1.6015785022    5.5893799837    0.0618590007    0.2954418833    0.0008807028
4.4140   1.6013053895    5.5880917940    0.0634099690    0.2953463604    0.0009029925
4.4150   1.6010289664    5.5868024784    0.0650716858    0.2952511617    0.0009268701
4.4160   1.6007492462    5.5855120887    0.0668440337    0.2951562915    0.0009523351
4.4170   1.6004662419    5.5842206763    0.0687268935    0.2950617536    0.0009793869
4.4180   1.6001799670    5.5829282931    0.0707201440    0.2949675522    0.0010080248
4.4190   1.5998904348    5.5816349905    0.0728236624    0.2948736910    0.0010382483
4.4200   1.5995976587    5.5803408201    0.0750373239    0.2947801743    0.0010700566
4.4210   1.5993016523    5.5790458331    0.0773610021    0.2946870059    0.0011034491
4.4220   1.5990024293    5.5777500811    0.0797945688    0.2945941897    0.0011384250
4.4230   1.5987000032    5.5764536151    0.0823378938    0.2945017298    0.0011749836
4.4240   1.5983943878    5.5751564865    0.0849908456    0.2944096301    0.0012131241
4.4250   1.5980855971    5.5738587464    0.0877532905    0.2943178944    0.0012528457
4.4260   1.5977736448    5.5725604458    0.0906250933    0.2942265267    0.0012941476
4.4270   1.5974585451    5.5712616357    0.0936061171    0.2941355310    0.0013370290
4.4280   1.5971403118    5.5699623671    0.0966962232    0.2940449109    0.0013814889
4.4290   1.5968189592    5.5686626907    0.0998952714    0.2939546705    0.0014275264
4.4300   1.5964945015    5.5673626573    0.1032031195    0.2938648136    0.0014751407
4.4310   1.5961669527    5.5660623175    0.1066196242    0.2937753440    0.0015243308
4.4320   1.5958363275    5.5647617221    0.1101446394    0.2936862656    0.0015750956
4.4330   1.5955026401    5.5634609214    0.1137780186    0.2935975822    0.0016274343
4.4340   1.5951659051    5.5621599659    0.1175196131    0.2935092976    0.0016813457
4.4350   1.5948261368    5.5608589060    0.1213692725    0.2934214155    0.0017368288
4.4360   1.5944833501    5.5595577919    0.1253268450    0.2933339398    0.0017938825
4.4370   1.5941375594    5.5582566738    0.1293921772    0.2932468742    0.0018525057
4.4380   1.5937887796    5.5569556018    0.1335651139    0.2931602225    0.0019126973
4.4390   1.5934370254    5.5556546259    0.1378454985    0.2930739884    0.0019744561
4.4400   1.5930823118    5.5543537960    0.1422331726    0.2929881756    0.0020377809
4.4410   1.5927246535    5.5530531619    0.1467279766    0.2929027879    0.0021026706
4.4420   1.5923640657    5.5517527734    0.1513297491    0.2928178290    0.0021691238
4.4430   1.5920005634    5.5504526801    0.1560383270    0.2927333024    0.0022371392
4.4440   1.5916341616    5.5491529315    0.1608535461    0.2926492120    0.0023067158
4.4450   1.5912648756    5.5478535772    0.1657752402    0.2925655613    0.0023778520
4.4460   1.5908927206    5.5465546665    0.1708032420    0.2924823540    0.0024505465
4.4470   1.5905177118    5.5452562486    0.1759373824    0.2923995937    0.0025247980
4.4480   1.5901398647    5.5439583727    0.1811774910    0.2923172841    0.0026006051
4.4490   1.5897591946    5.5426610879    0.1865233957    0.2922354287    0.0026779664
4.4500   1.5893757170    5.5413644432    0.1919749232    0.2921540311    0.0027568804
4.4510   1.5889894475    5.5400684874    0.1975318984    0.2920730949    0.0028373456
4.4520   1.5886004016    5.5387732694    0.2031941451    0.2919926237    0.0029193606
4.4530   1.5882085949    5.5374788378    0.2089614853    0.2919126209    0.0030029237
4.4540   1.5878140432    5.5361852411    0.2148337399    0.2918330902    0.0030880336
4.4550   1.5874167621    5.5348925279    0.2208107280    0.2917540351    0.0031746885
4.4560   1.5870167676    5.5336007466    0.2268922676    0.2916754589    0.0032628868
4.4570   1.5866140754    5.5323099453    0.2330781751    0.2915973653    0.0033526270
4.4580   1.5862087015    5.5310201723    0.2393682655    0.2915197577    0.0034439074
4.4590   1.5858006618    5.5297314756    0.2457623525    0.2914426395    0.0035367263
4.4600   1.5853899723    5.5284439031    0.2522602484    0.2913660141    0.0036310819
4.4610   1.5849766492    5.5271575028    0.2588617639    0.2912898851    0.0037269726
4.4620   1.5845607085    5.5258723223    0.2655667086    0.2912142558    0.0038243966
4.4630   1.5841421663    5.5245884092    0.2723748906    0.2911391296    0.0039233520
4.4640   1.5837210390    5.5233058111    0.2792861166    0.2910645099    0.0040238371
4.4650   1.5832973428    5.5220245754    0.2863001921    0.2909904001    0.0041258501
4.4660   1.5828710940    5.5207447494    0.2934169211    0.2909168034    0.0042293889
4.4670   1.5824423089    5.5194663803    0.3006361064    0.2908437233    0.0043344518
4.4680   1.5820110040    5.5181895150    0.3079575492    0.2907711630    0.0044410369
4.4690   1.5815771958    5.5169142007    0.3153810498    0.2906991259    0.0045491421
4.4700   1.5811409007    5.5156404841    0.3229064068    0.2906276152    0.0046587655
4.4710   1.5807021353    5.5143684119    0.3305334176    0.2905566342    0.0047699050
4.4720   1.5802609162    5.5130980308    0.3382618785    0.2904861861    0.0048825587
4.4730   1.5798172600    5.5118293872    0.3460915842    0.2904162743    0.0049967245
4.4740   1.5793711835    5.5105625276    0.3540223283    0.2903469018    0.0051124003
4.4750   1.5789227033    5.5092974982    0.3620539031    0.2902780720    0.0052295840
4.4760   1.5784718363    5.5080343452    0.3701860996    0.2902097880    0.0053482734
4.4770   1.5780185993    5.5067731145    0.3784187074    0.2901420530    0.0054684664
4.4780   1.5775630091    5.5055138520    0.3867515151    0.2900748701    0.0055901608
4.4790   1.5771050827    5.5042566037    0.3951843097    0.2900082425    0.0057133543
4.4800   1.5766448369    5.5030014150    0.4037168774    0.2899421734    0.0058380447
4.4810   1.5761822889    5.5017483317    0.4123490027    0.2898766657    0.0059642297
4.4820   1.5757174555    5.5004973990    0.4210804691    0.2898117226    0.0060919071
4.4830   1.5752503540    5.4992486623    0.4299110589    0.2897473472    0.0062210744
4.4840   1.5747810013    5.4980021667    0.4388405530    0.2896835426    0.0063517293
4.4850   1.5743094148    5.4967579573    0.4478687312    0.2896203117    0.0064838695
4.4860   1.5738356114    5.4955160791    0.4569953721    0.2895576576    0.0066174925
4.4870   1.5733596085    5.4942765768    0.4662202529    0.2894955833    0.0067525958
4.4880   1.5728814234    5.4930394951    0.4755431499    0.2894340919    0.0068891770
4.4890   1.5724010733    5.4918048786    0.4849638378    0.2893731861    0.0070272336
4.4900   1.5719185757    5.4905727716    0.4944820906    0.2893128692    0.0071667631
4.4910   1.5714339478    5.4893432185    0.5040976806    0.2892531438    0.0073077629
4.4920   1.5709472071    5.4881162634    0.5138103792    0.2891940131    0.0074502304
4.4930   1.5704583710    5.4868919504    0.5236199566    0.2891354798    0.0075941631
4.4940   1.5699674571    5.4856703234    0.5335261818    0.2890775469    0.0077395582
4.4950   1.5694744828    5.4844514261    0.5435288225    0.2890202172    0.0078864131
4.4960   1.5689794658    5.4832353022    0.5536276454    0.2889634937    0.0080347251
4.4970   1.5684824235    5.4820219952    0.5638224159    0.2889073790    0.0081844915
4.4980   1.5679833737    5.4808115485    0.5741128984    0.2888518760    0.0083357095
4.4990   1.5674823340    5.4796040054    0.5844988559    0.2887969876    0.0084883764
4.5000   1.5669793221    5.4783994089    0.5949800504    0.2887427165    0.0086424893
4.5010   1.5664743557    5.4771978021    0.6055562428    0.2886890655    0.0087980454
4.5020   1.5659674526    5.4759992278    0.6162271928    0.2886360372    0.0089550418
4.5030   1.5654586306    5.4748037287    0.6269926588    0.2885836345    0.0091134756
4.5040   1.5649479074    5.4736113475    0.6378523983    0.2885318600    0.0092733440
4.5050   1.5644353010    5.4724221265    0.6488061676    0.2884807165    0.0094346440
4.5060   1.5639208293    5.4712361080    0.6598537216    0.2884302065    0.0095973725
4.5070   1.5634045100    5.4700533343    0.6709948146    0.2883803327    0.0097615265
4.5080   1.5628863613    5.4688738474    0.6822291991    0.2883310978    0.0099271031
4.5090   1.5623664010    5.4676976892    0.6935566272    0.2882825044    0.0100940992
4.5100   1.5618446472    5.4665249015    0.7049768492    0.2882345551    0.0102625116
4.5110   1.5613211178    5.4653555259    0.7164896147    0.2881872523    0.0104323372
4.5120   1.5607958311    5.4641896038    0.7280946721    0.2881405988    0.0106035729
4.5130   1.5602688049    5.4630271766    0.7397917687    0.2880945970    0.0107762156
4.5140   1.5597400575    5.4618682856    0.7515806505    0.2880492495    0.0109502618
4.5150   1.5592096071    5.4607129718    0.7634610627    0.2880045587    0.0111257085
4.5160   1.5586774717    5.4595612761    0.7754327490    0.2879605271    0.0113025524
4.5170   1.5581436695    5.4584132394    0.7874954524    0.2879171572    0.0114807902
4.5180   1.5576082189    5.4572689022    0.7996489145    0.2878744514    0.0116604184
4.5190   1.5570711380    5.4561283051    0.8118928760    0.2878324121    0.0118414338
4.5200   1.5565324451    5.4549914884    0.8242270763    0.2877910418    0.0120238330
4.5210   1.5559921585    5.4538584923    0.8366512539    0.2877503428    0.0122076125
4.5220   1.5554502966    5.4527293570    0.8491651461    0.2877103174    0.0123927690
4.5230   1.5549068776    5.4516041224    0.8617684890    0.2876709681    0.0125792988
4.5240   1.5543619200    5.4504828282    0.8744610179    0.2876322970    0.0127671986
4.5250   1.5538154422    5.4493655141    0.8872424667    0.2875943066    0.0129564647
4.5260   1.5532674625    5.4482522196    0.9001125683    0.2875569991    0.0131470937
4.5270   1.5527179995    5.4471429840    0.9130710547    0.2875203768    0.0133390818
4.5280   1.5521670715    5.4460378466    0.9261176565    0.2874844418    0.0135324255
4.5290   1.5516146971    5.4449368464    0.9392521035    0.2874491965    0.0137271211
4.5300   1.5510608947    5.4438400223    0.9524741241    0.2874146430    0.0139231649
4.5310   1.5505056830    5.4427474131    0.9657834460    0.2873807834    0.0141205533
4.5320   1.5499490804    5.4416590573    0.9791797954    0.2873476200    0.0143192823
4.5330   1.5493911056    5.4405749936    0.9926628977    0.2873151549    0.0145193483
4.5340   1.5488317771    5.4394952601    1.0062324773    0.2872833902    0.0147207475
4.5350   1.5482711135    5.4384198951    1.0198882570    0.2872523279    0.0149234760
4.5360   1.5477091335    5.4373489365    1.0336299592    0.2872219702    0.0151275299
4.5370   1.5471458558    5.4362824223    1.0474573047    0.2871923191    0.0153329054
4.5380   1.5465812989    5.4352203902    1.0613700134    0.2871633766    0.0155395984
4.5390   1.5460154817    5.4341628777    1.0753678042    0.2871351447    0.0157476051
4.5400   1.5454484227    5.4331099222    1.0894503948    0.2871076255    0.0159569214
4.5410   1.5448801408    5.4320615611    1.1036175018    0.2870808208    0.0161675433
4.5420   1.5443106547    5.4310178314    1.1178688407    0.2870547327    0.0163794667
4.5430   1.5437399832    5.4299787701    1.1322041261    0.2870293630    0.0165926876
4.5440   1.5431681449    5.4289444139    1.1466230714    0.2870047136    0.0168072019
4.5450   1.5425951589    5.4279147997    1.1611253888    0.2869807865    0.0170230053
4.5460   1.5420210437    5.4268899637    1.1757107896    0.2869575834    0.0172400938
4.5470   1.5414458184    5.4258699425    1.1903789839    0.2869351062    0.0174584630
4.5480   1.5408695017    5.4248547721    1.2051296808    0.2869133568    0.0176781088
4.5490   1.5402921126    5.4238444887    1.2199625882    0.2868923368    0.0178990269
